studyYear,studyName,studyDescription,studyDesign,plantingDate,harvestDate,locationName,germplasmName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,Yield|LSU_01:0000138
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1164,1,1,1,1,1,test,4208.97683
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1331,1,1,10,1,10,test,8066.826765
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,PVL02,1,1,100,4,13,check,3710.630301
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1276,1,1,101,4,12,test,5163.620126
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1013,1,1,102,4,11,test,7569.086358
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1274,1,1,103,4,10,test,8009.60878
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1005,1,1,104,4,9,test,7796.783937
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1329,1,1,105,4,8,test,7790.389342
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1267,1,1,106,4,7,test,7628.418196
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1191,1,1,107,4,6,test,9185.441411
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1092,1,1,108,4,5,test,8899.1848
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1023,1,1,109,4,4,test,7603.188338
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1289,1,1,11,1,11,test,6630.55835
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1166,1,1,110,4,3,test,8938.029691
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1303,1,1,111,4,2,test,4419.90754
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1260,1,1,112,4,1,test,7964.301106
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1308,1,1,113,5,1,test,7287.883295
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1186,1,1,114,5,2,test,8461.594497
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1144,1,1,115,5,3,test,8648.992491
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1324,1,1,116,5,4,test,7040.494304
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1257,1,1,117,5,5,test,6703.027899
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1310,1,1,118,5,6,test,8069.281562
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1137,1,1,119,5,7,test,8461.768758
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1241,1,1,12,1,12,test,7096.939483
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1079,1,1,120,5,8,test,7690.015419
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1086,1,1,121,5,9,test,5882.534716
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1201,1,1,122,5,10,test,7906.681564
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1256,1,1,123,5,11,test,8047.529333
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1102,1,1,124,5,12,test,7644.21527
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1094,1,1,125,5,13,test,5377.823898
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1195,1,1,126,5,14,test,6531.661851
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1296,1,1,127,5,15,test,4565.922505
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1127,1,1,128,5,16,test,7065.474137
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1032,1,1,129,5,17,test,4906.017967
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1326,1,1,13,1,13,test,5981.075119
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1103,1,1,130,5,18,test,6689.185571
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1248,1,1,131,5,19,test,5962.095901
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1044,1,1,132,5,20,test,6967.259525
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1225,1,1,133,5,21,test,6960.599752
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1091,1,1,134,5,22,test,5966.134193
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1134,1,1,135,5,23,test,6090.89698
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1180,1,1,136,5,24,test,6394.761456
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1136,1,1,137,5,25,test,7788.298219
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1243,1,1,138,5,26,test,7045.88122
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1202,1,1,139,5,27,test,7857.138608
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1242,1,1,14,1,14,test,8550.330865
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1014,1,1,140,5,28,test,8316.519023
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1176,1,1,141,6,28,test,9874.284738
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1200,1,1,142,6,27,test,8110.172117
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1037,1,1,143,6,26,test,9856.010138
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1104,1,1,144,6,25,test,7671.725665
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1314,1,1,145,6,24,test,8325.44418
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1003,1,1,146,6,23,test,8006.275105
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1038,1,1,147,6,22,test,6268.384868
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1264,1,1,148,6,21,test,6701.777771
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1162,1,1,149,6,20,test,6200.408204
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1179,1,1,15,1,15,test,6991.261985
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1078,1,1,150,6,19,test,7768.826526
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1069,1,1,151,6,18,test,6170.33694
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1321,1,1,152,6,17,test,6305.646263
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1170,1,1,153,6,16,test,7046.919205
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1018,1,1,154,6,15,test,7933.547954
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1129,1,1,155,6,14,test,6877.038158
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1016,1,1,156,6,13,test,6802.515368
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1133,1,1,157,6,12,test,8363.091978
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1287,1,1,158,6,11,test,6122.347173
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1328,1,1,159,6,10,test,7148.891777
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1177,1,1,16,1,16,test,6197.22606
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1138,1,1,160,6,9,test,7030.569044
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1056,1,1,161,6,8,test,8692.769705
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1088,1,1,162,6,7,test,6564.218218
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1283,1,1,163,6,6,test,9025.803838
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1006,1,1,164,6,5,test,8118.71087
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1116,1,1,165,6,4,test,8863.264452
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1097,1,1,166,6,3,test,10015.34465
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1317,1,1,167,6,2,test,7952.24684
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1271,1,1,168,6,1,test,7926.600272
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1275,1,1,169,7,1,test,7382.006578
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1156,1,1,17,1,17,test,1725.745053
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1251,1,1,170,7,2,test,7741.452508
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1124,1,1,171,7,3,test,7158.61247
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1224,1,1,172,7,4,test,10234.86715
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1139,1,1,173,7,5,test,10587.47147
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1313,1,1,174,7,6,test,8800.030699
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1034,1,1,175,7,7,test,8433.500709
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1007,1,1,176,7,8,test,6104.421094
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1199,1,1,177,7,9,test,7671.574135
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1210,1,1,178,7,10,test,7656.23923
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1295,1,1,179,7,11,test,6571.34016
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1172,1,1,18,1,18,test,6342.809162
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1004,1,1,180,7,12,test,7989.318821
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1252,1,1,181,7,13,test,7004.626992
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1080,1,1,182,7,14,test,7009.566892
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1238,1,1,183,7,15,test,8331.035662
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1130,1,1,184,7,16,test,7756.673765
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1171,1,1,185,7,17,test,6389.20028
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1294,1,1,186,7,18,test,2922.481342
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1146,1,1,187,7,19,test,6876.318387
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1197,1,1,188,7,20,test,7613.757603
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1026,1,1,189,7,21,test,7408.850238
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1230,1,1,19,1,19,test,7241.446718
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1076,1,1,190,7,22,test,7886.217345
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1067,1,1,191,7,23,test,7886.785585
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1105,1,1,192,7,24,test,5466.151132
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1265,1,1,193,7,25,test,7954.633448
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1316,1,1,194,7,26,test,7583.390854
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1213,1,1,195,7,27,test,10081.48779
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1040,1,1,196,7,28,test,5619.98508
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1068,1,1,197,8,28,test,8802.243047
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1167,1,1,198,8,27,test,4761.177365
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1011,1,1,199,8,26,test,7152.369406
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1117,1,1,2,1,2,test,7800.579781
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1142,1,1,20,1,20,test,7353.753683
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1237,1,1,200,8,25,test,6610.132015
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1254,1,1,201,8,24,test,6313.639506
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1065,1,1,202,8,23,test,9566.889597
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1189,1,1,203,8,22,test,7935.813338
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1022,1,1,204,8,21,test,8319.223845
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1115,1,1,205,8,20,test,6785.468166
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1315,1,1,206,8,19,test,6963.350034
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1291,1,1,207,8,18,test,2200.2255
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1323,1,1,208,8,17,test,5975.771545
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1205,1,1,209,8,16,test,7792.791103
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,RU2102186,1,1,21,1,21,check,7333.963775
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,PVL03,1,1,210,8,15,check,8609.367218
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1064,1,1,211,8,14,test,8371.100374
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1109,1,1,212,8,13,test,7045.419051
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1263,1,1,213,8,12,test,6896.449238
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1282,1,1,214,8,11,test,7420.230193
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1208,1,1,215,8,10,test,9518.551309
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1028,1,1,216,8,9,test,6103.830124
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1033,1,1,217,8,8,test,5791.563271
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1299,1,1,218,8,7,test,6252.118049
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1278,1,1,219,8,6,test,7690.485164
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1119,1,1,22,1,22,test,7007.990973
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1222,1,1,220,8,5,test,9909.379244
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1042,1,1,221,8,4,test,9159.529665
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1190,1,1,222,8,3,test,8941.143646
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1306,1,1,223,8,2,test,6500.651097
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1253,1,1,224,8,1,test,7958.656588
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1045,1,1,225,9,1,test,5113.751379
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1053,1,1,226,9,2,test,7025.909476
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1059,1,1,227,9,3,test,9096.53836
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1128,1,1,228,9,4,test,10709.51428
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1021,1,1,229,9,5,test,8066.326714
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1060,1,1,23,1,23,test,8126.105568
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1087,1,1,230,9,6,test,7764.629126
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1049,1,1,231,9,7,test,8369.039557
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1158,1,1,232,9,8,test,5700.175117
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1066,1,1,233,9,9,test,8194.71866
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1196,1,1,234,9,10,test,9764.970504
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1229,1,1,235,9,11,test,8993.573262
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1184,1,1,236,9,12,test,9011.355387
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1187,1,1,237,9,13,test,9065.535183
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1025,1,1,238,9,14,test,8533.238204
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1062,1,1,239,9,15,test,8713.711246
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1168,1,1,24,1,24,test,7951.527069
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1235,1,1,240,9,16,test,8291.183093
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1270,1,1,241,9,17,test,7246.07598
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1148,1,1,242,9,18,test,7543.41706
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1052,1,1,243,9,19,test,7838.166966
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1100,1,1,244,9,20,test,5986.068055
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1089,1,1,245,9,21,test,6694.322461
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1043,1,1,246,9,22,test,7441.020202
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1245,1,1,247,9,23,test,8791.317684
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1192,1,1,248,9,24,test,8034.823485
2022,22_PVPY_RRSL,PYT,CRD,2022-April-04,2022-August-06,Rice Research Station - Late_LA_SW,223L1030,1,1,249,9,25,test,8401.073143
